order_id,user_id,order_date,order_status,total_amount
O00013987,U005553,2024-03-29 03:33:46.676059,Returned,127.86
O00013986,U009205,2025-02-19 09:23:58.639340,Processing,948.61
O00013985,U004141,2024-06-10 06:06:33.923629,Completed,191.91
O00013984,U009846,2024-03-20 09:45:43.573781,Processing,353.31
O00013999,U008473,2024-12-25 08:33:39.320259,Returned,696.75
O00014000,U004086,2024-04-13 14:40:53.878042,Cancelled,742.29
O00014001,U006702,2025-10-30 15:43:45.330041,Completed,120.02
O00014011,U000973,2025-08-08 10:01:21.212833,Processing,819.49
O00014017,U005362,2024-09-06 08:08:47.217213,Shipped,275.76
O00014016,U008912,2024-11-05 09:09:02.009827,Processing,974.35
O00014015,U007419,2024-09-06 07:00:48.332363,Returned,118.9
O00014014,U003889,2025-07-13 11:37:51.764610,Processing,111.89
O00014013,U004108,2024-09-30 10:16:38.878826,Returned,135.83
O00014012,U001367,2025-05-08 21:52:08.564372,Returned,21.73
O00014010,U009590,2024-07-10 06:19:35.125493,Cancelled,80.56
O00014002,U004358,2025-06-30 12:58:17.762182,Cancelled,721.12
O00014009,U003486,2025-02-26 11:44:03.699845,Completed,50.17
O00014008,U002996,2025-02-14 06:09:50.730746,Returned,631.36
O00014007,U005157,2025-06-09 23:29:26.520786,Shipped,360.31
O00014006,U007190,2024-08-16 16:02:19.711221,Returned,3.42
O00014004,U002625,2024-03-11 04:29:53.261658,Completed,618.41
O00014003,U005921,2025-07-04 20:39:19.229296,Shipped,74.86
O00012281,U009424,2025-08-29 15:29:39.418790,Processing,189.79
O00012278,U008728,2025-08-01 20:13:36.561228,Shipped,1452.31
O00009683,U003491,2025-06-25 08:55:01.390232,Processing,57.98
O00010565,U008331,2025-01-09 01:18:40.169163,Shipped,129.49
O00010563,U009187,2025-10-20 18:44:51.911530,Shipped,6.52
O00010562,U006510,2025-03-04 23:02:15.946573,Shipped,515.42
O00010561,U000136,2024-04-28 00:33:45.625736,Processing,3310.83
O00010560,U006100,2025-06-18 02:02:02.180115,Shipped,35.56
O00010559,U004375,2025-05-06 00:04:15.793820,Completed,126.62
O00010558,U002021,2024-12-01 14:14:02.889566,Completed,307.04
O00010557,U000525,2024-07-28 22:17:08.664670,Returned,339.0
O00010556,U005476,2025-03-15 13:24:54.320687,Completed,55.14
O00010555,U004336,2024-12-31 05:49:59.233722,Processing,826.62
O00010554,U006813,2024-09-17 23:11:13.942676,Returned,672.06
O00010553,U000745,2025-01-13 00:56:35.070117,Completed,1017.11
O00010552,U006284,2024-04-26 11:50:05.022478,Shipped,1385.83
O00010551,U001458,2025-09-28 10:39:21.898961,Shipped,586.84
O00010550,U000190,2025-01-22 06:41:55.529267,Cancelled,423.67
O00010549,U006208,2024-11-24 19:27:56.039661,Completed,98.56
O00010564,U004251,2025-02-05 01:25:58.057978,Processing,135.02
O00010566,U006803,2024-03-16 13:09:36.429195,Cancelled,1598.44
O00010547,U006277,2025-03-28 16:05:34.522629,Shipped,1018.95
O00010568,U003374,2025-10-28 17:35:39.689565,Processing,1331.51
O00010584,U003244,2025-05-18 23:26:35.876411,Cancelled,132.06
O00010583,U006662,2024-05-14 23:13:32.633027,Completed,71.51
O00010582,U005291,2024-05-11 05:11:33.009242,Shipped,2224.26
O00010581,U005314,2025-04-02 12:15:11.609913,Processing,377.85
O00010580,U002118,2024-12-05 00:59:14.756167,Returned,1522.12
O00010579,U000153,2025-10-17 08:51:07.749779,Shipped,767.41
O00010578,U009128,2024-10-26 22:54:00.696081,Processing,12.4
O00010577,U004784,2024-03-12 07:20:33.241867,Completed,1171.59
O00010576,U002722,2024-11-24 14:14:32.337647,Shipped,611.97
O00010575,U003728,2025-08-27 12:39:13.093542,Processing,327.79
O00010573,U006865,2024-04-15 06:57:28.423263,Completed,39.02
O00010572,U004042,2024-05-19 06:41:57.903410,Shipped,119.07
O00010571,U008852,2024-04-13 01:23:46.383705,Shipped,65.24
O00010570,U008296,2024-05-16 19:25:20.871553,Returned,2395.23
O00010569,U006362,2025-06-07 18:45:37.438386,Processing,1769.32
O00010548,U004603,2025-11-13 15:18:50.419737,Processing,99.54
O00010545,U002634,2024-07-02 21:31:52.085085,Shipped,215.62
O00010586,U000216,2024-03-23 00:51:23.949802,Processing,308.42
O00010523,U008848,2025-05-20 14:41:25.057002,Returned,138.29
O00010521,U008360,2025-02-05 00:16:58.309902,Returned,20.41
O00010520,U009857,2024-12-21 08:51:38.321861,Completed,1097.66
O00010519,U004598,2024-06-14 15:08:40.644409,Cancelled,42.47
O00010518,U005367,2024-09-16 13:20:58.656113,Shipped,83.25
O00010517,U006868,2025-10-27 17:11:17.370400,Cancelled,201.1
O00010516,U002981,2024-07-01 19:30:29.248521,Returned,15.6
O00010515,U008239,2024-11-25 08:32:55.576557,Shipped,9.81
O00010514,U002337,2024-02-29 17:55:00.586713,Completed,64.46
O00010511,U005424,2024-01-11 17:31:08.799259,Shipped,533.52
O00010510,U007909,2024-10-16 21:27:58.098467,Returned,195.48
O00010509,U001553,2024-04-24 05:20:22.089831,Completed,495.53
O00010508,U008720,2024-07-16 23:56:32.724249,Cancelled,122.6
O00010507,U003586,2024-12-16 18:23:46.693162,Shipped,2217.1
O00010506,U001833,2025-07-26 04:12:12.533752,Returned,901.34
O00010504,U000102,2024-07-19 04:02:42.145634,Completed,80.44
O00010522,U002688,2024-04-30 07:53:52.864405,Cancelled,145.42
O00010524,U005841,2024-08-13 03:46:46.828322,Cancelled,948.21
O00010544,U002400,2025-01-29 07:05:25.768935,Shipped,1187.3
O00010525,U009661,2024-10-05 04:23:11.067553,Processing,108.68
O00010543,U004595,2024-05-04 20:52:25.962919,Completed,352.24
O00010542,U009513,2024-09-04 13:27:47.209087,Completed,1165.32
O00010541,U009630,2024-03-02 09:23:09.653602,Shipped,325.82
O00010540,U000861,2025-11-10 00:06:42.323896,Completed,162.11
O00010539,U003615,2024-12-29 14:52:12.970789,Returned,351.4
O00010538,U005253,2024-02-16 10:34:53.127081,Completed,28.77
O00010536,U003740,2025-08-15 17:13:26.284996,Processing,1251.01
O00010535,U001128,2024-04-30 09:19:40.455784,Completed,167.96
O00010534,U002707,2024-08-19 10:37:00.054733,Cancelled,355.91
O00010533,U004013,2024-05-04 05:43:21.883045,Processing,1346.32
O00010531,U009026,2024-12-23 04:34:02.106208,Shipped,206.43
O00010530,U006511,2025-04-17 23:57:54.847077,Completed,442.23
O00010529,U001409,2024-08-20 08:43:08.289198,Processing,224.43
O00010528,U005405,2025-01-25 18:17:45.930197,Shipped,100.17
O00010527,U008815,2025-01-18 03:05:20.186766,Completed,243.26
O00010585,U003906,2024-12-08 19:40:22.678200,Cancelled,45.3
O00010587,U007776,2025-07-21 09:49:58.871515,Processing,253.37
O00010666,U005517,2025-11-03 22:33:15.105432,Processing,21.56
O00010646,U008728,2025-01-09 09:04:50.766842,Cancelled,1053.35
O00010644,U007252,2025-10-20 15:59:42.805408,Completed,173.94
O00010643,U007504,2025-01-29 08:27:49.727446,Returned,125.84
O00010642,U002222,2024-12-15 09:49:38.519225,Completed,483.94
O00010641,U008686,2024-02-21 06:38:35.427588,Processing,576.03
O00010640,U006470,2024-03-24 12:03:35.656137,Shipped,529.34
O00010638,U002232,2024-10-12 11:24:51.163103,Returned,908.88
O00010637,U007307,2024-09-26 11:15:19.793797,Completed,360.05
O00010636,U009032,2025-09-28 15:24:25.293154,Completed,2442.99
O00010635,U000010,2024-12-20 18:16:09.271484,Cancelled,365.74
O00010634,U003801,2025-09-13 15:08:32.084993,Shipped,305.96
O00010633,U007876,2025-06-22 01:42:18.836854,Shipped,1603.75
O00010632,U001647,2024-06-13 09:00:50.263529,Cancelled,188.49
O00010631,U002545,2024-04-10 21:42:21.595767,Cancelled,51.94
O00010630,U006657,2025-05-25 07:03:18.031490,Completed,192.0
O00010629,U000337,2025-02-14 11:01:21.648775,Completed,194.81
O00010645,U004752,2025-08-15 12:36:30.647649,Processing,86.89
O00010647,U005205,2024-10-23 02:16:11.220322,Processing,559.7
O00010627,U004446,2024-07-30 10:55:12.629341,Processing,184.85
O00010648,U009099,2025-08-17 01:52:38.717474,Cancelled,1905.02
O00010664,U009090,2025-10-10 12:25:13.722377,Completed,1172.24
O00010663,U009636,2025-06-15 07:56:46.279921,Cancelled,768.8
O00010662,U005173,2025-11-11 02:29:23.914984,Cancelled,130.87
O00010661,U003564,2024-11-30 14:37:14.728710,Returned,186.14
O00010660,U001274,2025-06-16 23:37:06.781141,Processing,252.48
O00010659,U001628,2024-05-29 19:40:17.536922,Completed,262.95
O00010658,U005350,2025-06-25 21:07:29.538136,Returned,174.51
O00010657,U008770,2024-04-17 04:47:10.643021,Shipped,122.09
O00010656,U000349,2024-12-30 22:26:15.783458,Completed,905.37
O00010655,U005568,2024-10-12 00:20:43.160810,Shipped,3896.1
O00010654,U008022,2025-05-30 09:01:06.206024,Cancelled,728.97
O00010653,U007178,2024-11-18 00:37:09.939886,Completed,384.93
O00010651,U008684,2024-07-10 21:14:27.628744,Returned,23.87
O00010650,U005728,2025-04-09 14:09:47.666416,Shipped,46.36
O00010649,U008758,2024-09-13 23:27:30.753525,Returned,264.21
O00010628,U005021,2024-12-15 12:24:05.589583,Returned,379.76
O00010626,U000567,2024-05-02 04:53:01.596194,Returned,5785.1
O00010588,U003242,2024-06-03 03:31:48.982821,Cancelled,74.02
O00010606,U001702,2024-04-21 22:14:07.273793,Processing,242.04
O00010604,U002868,2024-10-26 00:31:50.012454,Shipped,2905.02
O00010603,U000856,2025-06-18 01:04:04.032371,Cancelled,835.66
O00010602,U000787,2025-06-11 18:05:37.051586,Returned,223.92
O00010601,U008073,2024-06-30 14:42:18.924625,Cancelled,1868.93
O00010599,U008178,2024-07-04 19:58:54.135455,Processing,470.59
O00010598,U008406,2025-09-22 02:49:52.824005,Processing,20.84
O00010597,U009856,2024-07-21 14:57:03.036041,Processing,668.57
O00010596,U007386,2025-05-19 20:01:35.552749,Shipped,1192.85
O00010595,U000215,2025-08-18 05:43:55.047768,Shipped,1729.22
O00010594,U006526,2024-02-28 14:33:29.011089,Returned,125.18
O00010593,U003906,2025-05-20 11:46:26.490376,Processing,841.84
O00010592,U006087,2025-03-12 07:19:14.142121,Processing,315.95
O00010591,U008627,2024-08-26 23:17:26.547809,Shipped,21.36
O00010590,U001563,2025-08-23 18:38:18.461503,Processing,101.93
O00010589,U004696,2024-06-25 15:48:24.749738,Completed,248.94
O00010605,U003801,2024-08-04 02:25:55.224859,Returned,1103.78
O00010607,U007259,2024-12-12 00:40:40.062271,Shipped,201.36
O00010624,U000860,2024-12-21 09:26:34.532061,Returned,1267.89
O00010608,U009789,2024-05-21 02:01:15.615184,Processing,46.0
O00010623,U002704,2024-01-16 17:52:29.828252,Returned,718.21
O00010622,U005381,2025-09-08 13:46:10.824572,Completed,628.13
O00010621,U005319,2025-07-20 05:30:44.249222,Shipped,160.03
O00010620,U004937,2024-07-07 09:18:35.747065,Processing,1164.76
O00010619,U009799,2024-06-28 15:58:54.416033,Completed,63.5
O00010618,U003207,2025-09-15 17:15:18.067424,Completed,479.8
O00010617,U002187,2025-09-13 08:05:07.736941,Cancelled,260.54
O00010616,U001216,2024-01-19 05:04:45.273498,Cancelled,1055.15
O00010615,U009910,2025-01-15 01:20:09.113262,Processing,273.29
O00010614,U002049,2025-09-23 17:46:38.538985,Returned,926.48
O00010613,U007235,2024-05-07 10:34:36.958176,Shipped,661.75
O00010612,U003474,2024-05-07 15:32:37.007651,Cancelled,127.26
O00010611,U006474,2025-02-23 21:29:05.203803,Shipped,134.98
O00010610,U009686,2024-02-26 04:14:48.381119,Processing,987.13
O00010609,U009967,2025-01-12 08:17:27.631345,Shipped,120.82
O00010503,U001039,2025-03-04 21:31:31.684372,Cancelled,905.69
O00010502,U009475,2025-09-27 18:27:51.722002,Cancelled,527.04
O00010501,U002987,2025-08-02 03:49:55.257276,Cancelled,472.61
O00010402,U001427,2024-11-05 13:31:10.039595,Returned,79.08
O00010400,U003650,2025-03-11 14:18:18.606643,Returned,35.41
O00010399,U006240,2024-11-22 16:08:01.130449,Completed,195.39
O00010398,U009626,2025-06-18 03:27:33.218592,Cancelled,957.88
O00010397,U005778,2025-09-28 14:05:32.328235,Processing,429.21
O00010396,U002877,2024-10-03 12:48:48.480854,Shipped,480.19
O00010395,U003219,2025-08-22 21:39:25.100883,Returned,79.26
O00010394,U006159,2025-01-24 22:54:11.651884,Shipped,8.25
O00010393,U009306,2024-10-01 21:50:26.043282,Completed,399.56
O00010392,U006010,2024-01-30 21:34:04.482830,Cancelled,83.41
O00010391,U006065,2024-04-12 22:01:39.178469,Shipped,519.78
O00010388,U009587,2025-07-21 18:19:04.214813,Returned,287.5
O00010387,U002048,2024-02-03 18:58:47.140015,Cancelled,136.72
O00010386,U006526,2024-04-27 00:15:20.780714,Returned,91.87
O00010385,U005897,2025-08-03 06:07:51.977623,Completed,3968.58
O00010383,U001130,2024-06-06 12:29:18.269084,Cancelled,305.42
O00010401,U000999,2025-07-09 09:50:25.115031,Returned,4862.16
O00010403,U005606,2025-08-09 05:18:15.622862,Processing,182.33
O00010381,U006660,2024-08-25 14:33:47.292873,Shipped,10.47
O00010404,U008042,2025-09-02 09:43:54.507742,Returned,41.44
O00010420,U001260,2024-07-23 13:30:46.722375,Cancelled,1892.71
O00010418,U001139,2024-09-24 01:26:54.289350,Completed,69.59
O00010417,U004840,2024-03-14 16:02:23.277806,Returned,326.15
O00010416,U009990,2025-06-23 17:17:58.146304,Processing,134.24
O00010415,U008069,2025-03-18 06:30:36.378696,Cancelled,164.07
O00010414,U006802,2025-01-04 22:11:52.735766,Returned,4921.97
O00010413,U008711,2024-10-21 04:43:57.799449,Cancelled,199.79
O00010412,U009890,2024-11-02 18:52:57.786581,Shipped,640.52
O00010411,U002259,2025-07-31 11:29:46.506473,Processing,901.24
O00010410,U002481,2025-01-18 02:00:50.088625,Returned,573.13
O00010409,U004250,2025-02-11 10:34:44.268929,Returned,620.9
O00010408,U005721,2025-04-01 15:16:14.544166,Shipped,130.34
O00010407,U009261,2024-12-23 22:29:39.825993,Processing,264.08
O00010406,U009489,2025-09-08 21:51:19.050279,Processing,177.29
O00010405,U006951,2024-08-20 04:32:53.167541,Completed,15.11
O00010382,U004753,2025-02-15 02:26:14.269439,Returned,359.0
O00010380,U000032,2025-07-29 12:11:33.679720,Processing,83.41
O00010499,U001646,2024-03-03 12:53:40.956508,Processing,417.2
O00010361,U007364,2024-10-31 08:16:52.890532,Completed,108.18
O00010359,U008799,2025-11-13 12:59:37.409601,Completed,651.7
O00010358,U001064,2025-04-02 22:17:58.795653,Cancelled,20.23
O00010357,U000952,2024-08-23 16:53:09.618873,Shipped,115.46
O00010356,U002624,2024-10-08 13:21:34.824419,Completed,708.09
O00010355,U002910,2024-05-09 02:10:03.741299,Processing,107.65
O00010354,U009486,2025-01-28 17:17:48.763287,Cancelled,486.89
O00010353,U003842,2025-09-05 23:33:22.974385,Returned,865.93
O00010352,U006458,2025-05-28 21:59:52.922946,Cancelled,1093.62
O00010351,U003005,2024-03-18 02:06:08.293647,Completed,885.27
O00010350,U005052,2024-04-23 11:51:49.177516,Returned,529.2
O00010348,U006659,2024-12-17 05:51:33.853765,Completed,169.4
O00010347,U008428,2025-03-01 10:18:44.143388,Shipped,140.99
O00010346,U003944,2024-08-05 14:18:16.347800,Processing,1580.08
O00010345,U001298,2025-08-13 05:55:20.250002,Returned,505.48
O00010344,U009344,2024-06-09 04:42:17.756736,Processing,2308.62
O00010360,U005136,2025-04-26 21:00:48.880898,Processing,339.43
O00010362,U000042,2024-03-14 18:38:01.774508,Returned,676.98
O00010379,U002791,2024-05-22 19:56:39.735022,Processing,271.08
O00010363,U003240,2025-09-27 10:51:07.463769,Cancelled,32.02
O00010378,U002973,2024-10-12 20:14:47.576893,Shipped,390.24
O00010377,U005964,2025-08-19 00:49:33.968211,Cancelled,83.34
O00010376,U003455,2024-08-17 17:38:35.607181,Cancelled,146.49
O00010375,U006962,2025-03-16 08:53:57.614572,Shipped,98.15
O00010374,U000262,2024-11-12 20:07:12.161288,Returned,153.63
O00010373,U009621,2025-09-05 11:14:40.712530,Shipped,64.76
O00010372,U003782,2025-04-30 11:34:20.624318,Cancelled,877.05
O00010371,U005250,2024-03-11 20:22:29.561571,Processing,50.17
O00010370,U001264,2024-07-10 06:34:53.506472,Shipped,222.85
O00010369,U006051,2024-10-26 08:53:37.550625,Processing,2051.98
O00010368,U006744,2025-10-24 02:14:22.217975,Cancelled,382.78
O00010367,U009283,2025-09-22 16:02:44.278207,Cancelled,566.9
O00010366,U009266,2024-02-05 16:21:26.773141,Processing,191.96
O00010365,U009552,2024-03-13 21:14:25.084591,Shipped,215.21
O00010364,U003368,2024-11-08 04:31:00.280410,Shipped,105.19
O00010421,U001639,2024-03-03 09:35:55.544216,Shipped,229.25
O00010422,U005136,2024-12-14 10:21:56.903587,Shipped,1071.58
O00010423,U007442,2024-11-04 18:12:14.773925,Completed,
O00010480,U004292,2024-12-31 10:48:31.750004,Shipped,321.93
O00010478,U008669,2025-06-09 18:18:51.593158,Shipped,78.74
O00010477,U003831,2025-01-16 06:28:02.337974,Shipped,101.71
O00010476,U008901,2025-07-24 07:54:57.042164,Returned,768.36
O00010474,U007554,2024-10-04 09:19:42.264456,Shipped,533.19
O00010473,U003027,2025-05-24 13:07:36.695068,Cancelled,1331.47
O00010472,U004682,2025-11-02 19:26:54.665588,Completed,334.9
O00010471,U005526,2024-06-20 04:06:10.832857,Completed,207.74
O00010470,U003784,2024-02-18 01:16:40.914123,Completed,494.82
O00010469,U007726,2025-02-04 20:00:11.791668,Returned,243.82
O00010468,U004629,2024-09-29 03:36:59.862586,Cancelled,595.45
O00010467,U007520,2025-02-01 16:51:23.036709,Returned,20.26
O00010466,U008609,2024-11-15 07:19:09.098886,Completed,133.96
O00010464,U006696,2025-10-28 11:29:44.209096,Completed,147.47
O00010463,U005107,2025-07-22 11:52:36.708247,Completed,853.07
O00010462,U007882,2025-03-09 04:52:49.724553,Shipped,86.91
O00010479,U002018,2024-10-14 18:28:14.658131,Returned,1293.17
O00010481,U005625,2025-08-15 20:15:20.617277,Returned,88.96
O00010424,U001753,2024-04-27 05:30:50.742208,Returned,5.53
O00010482,U005672,2024-09-12 18:02:41.575988,Shipped,887.11
O00010498,U007758,2025-02-27 14:07:05.098833,Returned,273.09
O00010497,U009194,2025-02-26 11:43:59.443835,Processing,35.82
O00010496,U009158,2024-07-08 02:51:46.668730,Shipped,2540.22
O00010495,U002486,2025-07-01 05:29:47.037432,Completed,390.1
O00010494,U008394,2024-03-30 00:22:51.177457,Returned,361.84
O00010493,U003529,2025-02-11 06:37:09.289095,Completed,465.3
O00010491,U000673,2024-02-18 18:28:18.796159,Returned,261.87
O00010490,U002279,2024-02-15 10:33:18.193728,Shipped,54.65
O00010489,U007369,2025-08-10 18:00:42.523369,Shipped,187.92
O00010488,U000056,2024-08-22 20:12:33.730128,Processing,22.62
O00010487,U003603,2025-01-26 23:00:01.591692,Cancelled,554.93
O00010486,U009684,2024-06-14 17:01:08.041893,Cancelled,455.43
O00010485,U002018,2024-03-31 15:53:02.477962,Shipped,90.57
O00010484,U006920,2025-06-11 03:55:27.171482,Returned,892.75
O00010483,U009836,2025-10-07 00:58:26.388107,Shipped,83.98
O00010461,U009651,2024-03-11 06:54:37.807350,Shipped,588.41
O00010460,U001181,2024-01-19 04:34:52.089068,Shipped,78.4
O00010459,U001998,2024-09-21 19:05:34.782699,Shipped,148.27
O00010458,U000536,2025-01-19 09:20:27.064003,Processing,404.39
O00010439,U006324,2025-03-19 07:21:35.147774,Completed,210.58
O00010438,U002008,2025-02-23 01:13:38.368362,Completed,836.55
O00010437,U004775,2025-01-16 03:37:06.180269,Returned,227.96
O00010436,U000205,2024-05-16 20:43:10.454814,Cancelled,1092.48
O00010435,U009746,2025-10-07 20:02:17.440958,Processing,5091.84
O00010434,U005914,2025-10-23 03:23:18.075217,Completed,134.22
O00010433,U005149,2024-02-14 23:24:20.232137,Returned,210.15
O00010432,U008223,2025-04-07 22:50:59.098506,Completed,179.99
O00010431,U008090,2025-02-10 09:40:45.475913,Shipped,81.17
O00010430,U000588,2024-01-02 04:34:16.658311,Completed,31.35
O00010429,U009813,2024-02-04 13:57:32.852812,Returned,502.19
O00010428,U002947,2024-08-09 12:30:41.779334,Processing,400.2
O00010427,U008692,2024-11-09 07:18:24.568804,Shipped,61.81
O00010426,U002134,2024-09-18 03:50:23.623635,Cancelled,1269.84
O00010425,U000453,2024-03-06 04:24:24.037309,Shipped,643.26
O00010440,U003906,2024-05-07 22:45:49.372026,Completed,372.17
O00010441,U003853,2024-05-17 06:02:37.605827,Cancelled,427.51
O00010442,U007242,2024-12-26 03:59:58.833220,Completed,123.14
O00010451,U003266,2024-07-28 16:39:20.054441,Completed,383.06
O00010457,U004138,2025-08-18 13:33:22.595581,Completed,1113.29
O00010456,U006857,2024-09-19 17:36:13.118365,Shipped,490.48
O00010455,U004923,2025-09-29 00:06:59.900796,Shipped,837.56
O00010454,U002107,2025-02-14 16:20:10.406446,Returned,28.47
O00010453,U009349,2025-03-21 08:57:54.756036,Returned,808.6
O00010452,U009998,2024-12-05 09:28:29.296339,Returned,86.67
O00010450,U005637,2025-06-26 05:30:13.849556,Processing,833.56
O00010443,U005193,2025-06-21 18:24:40.480282,Processing,770.82
O00010449,U003397,2025-09-28 17:14:39.878458,Returned,108.5
